PersonID,Name,Gender,Age,Religion,Occupation,Education,MaritalStatus,Phone,Address,District
520653,Radha More,Female,41,Jain,Retired,PUC,Widowed,7735223401,"93/277, Kumar Marg Bhind 144789",Mysuru
520654,Geetika Vaidya,Female,47,Jain,Driver,Primary,Single,5512860400,999 Sachdev Nagar Meerut-596840,Bengaluru Urban
520655,Yatan Dyal,Female,75,Buddhist,Driver,Graduate,Widowed,09881337194,82 Verma Chowk Alappuzha 151623,Bengaluru Urban
520656,Advay Kant,Female,57,Muslim,Business,High School,Widowed,02355766544,"63/50, Kuruvilla Road Munger 254110",Bengaluru Urban
520657,Sanya Grewal,Male,50,Buddhist,Retired,High School,Single,08107686799,"569, Kannan Road, Proddatur-325791",Dakshina Kannada
520658,Shravya Varughese,Male,31,Muslim,Student,Graduate,Married,7994659750,65 Buch Chowk Vellore-495444,Mysuru
520659,Brijesh Sane,Male,23,Christian,Business,Diploma,Widowed,09842383758,"462 Loke Road, Danapur 634062",Mysuru
520660,Aarnav Sandhu,Female,61,Muslim,Farmer,Diploma,Divorced,2027861385,"91, Anne Chowk, Rewa-351710",Mysuru
520661,Kavya Varughese,Female,59,Muslim,Engineer,High School,Widowed,+918636182933,"11/133, Ganesan Street Guna 042287",Dakshina Kannada
520662,Tarak Suri,Male,33,Muslim,Student,Diploma,Widowed,4397859187,"905, Basak Ganj, Mira-Bhayandar 201942",Mysuru
520663,Christopher Dugar,Female,35,Sikh,Engineer,Post Graduate,Married,2688995740,"155, Murty Marg, Hospet-347293",Bengaluru Urban
520664,Azad Rau,Female,27,Christian,Government Employee,Graduate,Single,+919982124491,"H.No. 48, Subramanian Vellore-490486",Mysuru
520665,Nitara Tripathi,Male,66,Jain,Private Employee,PUC,Married,8282186957,"51 Chacko Chowk, Jehanabad-162808",Mysuru
520666,Leela Bhavsar,Male,21,Sikh,Farmer,Primary,Married,9518886832,"86/920, Bhatnagar Circle Thrissur-631995",Dakshina Kannada
520667,Utkarsh Dash,Female,51,Muslim,Police,Primary,Divorced,09104457436,08/176 Sule Nagar Purnia 386925,Bengaluru Urban
520668,Madhav Ramaswamy,Male,47,Hindu,Student,Primary,Widowed,03601181780,"H.No. 461, Chaudhry Path, Arrah-726392",Mysuru
520669,Sanya Puri,Female,33,Christian,Private Employee,Diploma,Widowed,7036171144,"H.No. 63, Pandit Purnia-437603",Mysuru
520670,Divya Bedi,Male,23,Muslim,Software Engineer,Graduate,Married,03552082473,"16/45, Kannan Chowk Chandrapur 485243",Bengaluru Urban
520671,Nidhi Kunda,Male,50,Buddhist,Engineer,Post Graduate,Married,+914837740821,"H.No. 885, Guha Zila, Amroha 643357",Bengaluru Urban
520672,Manthan Bhagat,Female,44,Jain,Software Engineer,Diploma,Single,+916670434366,"H.No. 087 Aggarwal Street, Kamarhati-075054",Bengaluru Urban
520673,Nitara Desai,Male,34,Muslim,Business,PUC,Married,+917286530272,"70/91 Muni Marg, Fatehpur 940144",Mysuru
520674,Ekansh Patel,Male,18,Buddhist,Engineer,Post Graduate,Single,03906356755,"142 Wali Path, Ozhukarai-740490",Mysuru
520675,Yatin Narang,Male,64,Sikh,Business,Post Graduate,Widowed,06612746019,"59, Walia Marg Malegaon 573960",Bengaluru Urban
520676,Ishanvi Bhargava,Male,50,Hindu,Farmer,Graduate,Single,06604654557,494 Swamy Street Haridwar-648676,Mysuru
520677,Devika Misra,Female,75,Christian,Government Employee,High School,Divorced,9207281599,"23/28, Bains Street, Darbhanga 260800",Bengaluru Urban
520678,Jonathan Grewal,Male,33,Christian,Doctor,Diploma,Divorced,6192418649,"H.No. 66, Dash, North Dumdum 955628",Dakshina Kannada
520679,Matthew Munshi,Male,59,Hindu,Farmer,Post Graduate,Married,+911019505549,"287 Ramanathan Marg, Kharagpur 848163",Mysuru
520680,Vyanjana Desai,Male,44,Jain,Driver,High School,Married,01389483255,"16, Vaidya Ganj, Vijayanagaram-523766",Dakshina Kannada
520681,Nisha Soman,Male,35,Sikh,Retired,High School,Single,+918411480400,90/958 Khatri Street Burhanpur-728182,Mysuru
520682,Wazir Mohanty,Male,74,Jain,Business,Primary,Single,+912449331458,"70/107 Nath Street, Giridih-289156",Dakshina Kannada
520683,Urvashi Ravel,Female,38,Jain,Retired,PUC,Married,5046656177,"H.No. 552, Saraf Nagar Latur 908323",Mysuru
520684,Saumya Kari,Male,52,Muslim,Labourer,Primary,Single,5356093486,"66/754, Tiwari Marg Rajpur Sonarpur-721236",Bengaluru Urban
520685,Jagdish Brahmbhatt,Female,33,Sikh,Private Employee,High School,Single,+911427461699,"31/10, Thaman Path, Hazaribagh-084033",Dakshina Kannada
520686,Pooja Oommen,Female,51,Muslim,Police,High School,Married,+915973144127,"50, Iyengar, Davanagere 615726",Mysuru
520687,Aachal Tank,Female,57,Hindu,Retired,Post Graduate,Widowed,7742072057,H.No. 51 Nadkarni Marg Satara 890469,Dakshina Kannada
520688,Nirja Narang,Male,72,Christian,Doctor,Graduate,Single,8770546827,"69/857, Varma Road Nangloi Jat 732720",Dakshina Kannada
520689,Charles Ranganathan,Male,71,Hindu,Business,Primary,Widowed,04278760761,91/280 Chowdhury Ganj Warangal 366119,Mysuru
520690,Vrishti Badal,Female,69,Christian,Retired,Primary,Divorced,+914598152362,"55/979 Deol Path, Amaravati-070823",Dakshina Kannada
520691,Chameli Bandi,Female,53,Christian,Driver,PUC,Widowed,3624870103,H.No. 88 Koshy Marg Gandhinagar 492095,Bengaluru Urban
520692,Eta Viswanathan,Male,68,Sikh,Doctor,Diploma,Single,9700821217,"H.No. 521 Wali Street, Mahbubnagar 657728",Bengaluru Urban
520693,Keya Narang,Female,63,Hindu,Business,Diploma,Married,8679670385,"H.No. 977, Shetty Ganj Haridwar 015562",Dakshina Kannada
520694,Zehaan Narayan,Female,39,Sikh,Teacher,PUC,Divorced,+911126944470,"H.No. 565, Gera Ganj, Cuttack 494561",Mysuru
520695,Unni Bains,Female,26,Jain,Labourer,Post Graduate,Single,01793136888,"65/35 Karan, Satna-790409",Dakshina Kannada
520696,Dominic Chatterjee,Female,46,Christian,Government Employee,PUC,Married,05546463416,"06/090 Dhillon Path, Silchar-753138",Bengaluru Urban
520697,Jasmit Rai,Male,69,Christian,Student,PUC,Married,+910185902227,"678 Ramaswamy Circle, Hubli–Dharwad-209549",Dakshina Kannada
520698,Krisha Chokshi,Male,30,Buddhist,Teacher,Diploma,Divorced,5666666302,"H.No. 52 Venkatesh Path, Ulhasnagar-981672",Mysuru
520699,Banjeet Prakash,Male,25,Christian,Engineer,Diploma,Married,+912372205102,"H.No. 63 Ravi Road, Mahbubnagar-603063",Dakshina Kannada
520700,Qasim Choudhury,Male,58,Jain,Driver,PUC,Married,00175093317,"139, Jaggi Marg Mysore-057383",Mysuru
520701,Joshua Sarkar,Female,22,Jain,Government Employee,Graduate,Widowed,5471449289,"163 Parikh Path, Raichur 116515",Dakshina Kannada
520702,Neelima Swamy,Female,51,Buddhist,Police,Diploma,Single,+912722728083,"H.No. 995, Sibal Street, Udupi 117425",Mysuru
520703,Isaac Dube,Male,29,Buddhist,Software Engineer,Graduate,Widowed,+918486963053,"H.No. 87 Koshy Path, Danapur 407062",Bengaluru Urban
520704,Wahab Chandran,Male,36,Hindu,Software Engineer,Post Graduate,Married,00543662467,16 Mallick Ganj Motihari 836172,Dakshina Kannada
520705,Jai Handa,Male,66,Muslim,Labourer,PUC,Divorced,07834774862,"07/19, Som Street Narasaraopet 113037",Mysuru
520706,Omisha Aggarwal,Male,60,Hindu,Student,Primary,Married,1343626320,547 Rana Path Miryalaguda 522271,Dakshina Kannada
520707,Parth Bobal,Female,52,Christian,Police,Post Graduate,Married,9541851314,"683, Thaker Marg, Anantapur 944496",Mysuru
520708,Tejas Salvi,Male,45,Muslim,Student,Primary,Divorced,09559562177,"11, Mammen Ganj, Kirari Suleman Nagar 663582",Bengaluru Urban
520709,Darpan Mahal,Female,53,Christian,Teacher,High School,Single,4669653633,"24/52, Choudhry Chowk Bharatpur-524961",Mysuru
520710,Anita Vig,Male,19,Jain,Private Employee,PUC,Married,4962050811,"961, Hegde Ganj, Tirupati 015262",Bengaluru Urban
520711,Hardik Khatri,Male,62,Hindu,Engineer,Diploma,Married,4867754486,81/763 Yadav Road Dindigul-287829,Bengaluru Urban
520712,Pallavi Som,Female,30,Sikh,Labourer,Graduate,Widowed,8199376802,H.No. 946 Morar Circle Fatehpur 841518,Mysuru
520713,Indrajit Chaudhuri,Female,59,Jain,Labourer,Diploma,Single,5690802968,"H.No. 28 Nazareth Chowk, Ambala-761643",Dakshina Kannada
520714,Zaid Chaudhari,Female,42,Hindu,Software Engineer,Primary,Single,2483508177,"H.No. 406 Shenoy Ganj, Nangloi Jat-266487",Mysuru
520715,Jatin Upadhyay,Male,21,Buddhist,Doctor,Post Graduate,Single,8325884575,H.No. 140 Loke Path Akola 731062,Mysuru
520716,Bina Ahuja,Female,37,Buddhist,Private Employee,Primary,Widowed,5984682884,"H.No. 12, Dhar Road, Bareilly 282181",Bengaluru Urban
520717,Upasna Ranganathan,Male,36,Hindu,Teacher,Diploma,Married,4562114773,"746, Kapoor Street Bidhannagar-728353",Dakshina Kannada
520718,Vasatika Goswami,Male,50,Muslim,Doctor,PUC,Single,05632542498,73/480 Sachdev Nagar Sagar 290017,Mysuru
520719,Ishita Palan,Female,69,Sikh,Police,PUC,Divorced,00483235077,"265, Sankar Circle Pune 617823",Mysuru
520720,Xavier Bumb,Male,50,Jain,Labourer,PUC,Single,6669505069,"41/091, Joshi Street Ludhiana-161296",Mysuru
520721,Panini Mani,Male,56,Sikh,Teacher,Post Graduate,Divorced,09079921296,"H.No. 776 Gaba Path, Kolhapur-914288",Bengaluru Urban
520722,Harish Dasgupta,Male,51,Buddhist,Engineer,Diploma,Single,8527435810,"H.No. 962, Chowdhury Zila, Sasaram 900769",Bengaluru Urban
520723,Yamini Parekh,Male,31,Sikh,Private Employee,Diploma,Widowed,+919261747666,"23/45, Merchant Zila Pali 236992",Dakshina Kannada
520724,Advik Ravi,Male,75,Muslim,Driver,High School,Married,+913130781431,"69/213, Ramanathan Path Parbhani-269683",Bengaluru Urban
520725,Upkaar Mitra,Female,36,Hindu,Government Employee,High School,Divorced,1499848488,"H.No. 704, Patla Zila, Bellary-250266",Bengaluru Urban
520726,Fariq Sanghvi,Female,66,Hindu,Retired,Diploma,Widowed,1579451444,"83/567, Balan Road, Yamunanagar 013226",Mysuru
520727,Lajita Murthy,Female,64,Christian,Driver,Diploma,Married,+919250313449,60 Din Zila Nizamabad 395362,Mysuru
520728,Chanchal Divan,Female,75,Sikh,Software Engineer,Primary,Single,7969542262,"H.No. 969 Sama, Gandhidham 633238",Dakshina Kannada
520729,Yashvi Datta,Male,25,Sikh,Driver,PUC,Single,+919032577062,"189, Ranganathan, Satara 374546",Bengaluru Urban
520730,Yagnesh Mander,Female,37,Jain,Doctor,Graduate,Single,0727937563,69 Johal Ganj Gopalpur-240146,Bengaluru Urban
520731,Yuvraj Mohan,Male,54,Sikh,Police,PUC,Divorced,4844003003,"H.No. 227, Wali Ganj, Amravati 888479",Dakshina Kannada
520732,Eesha Sibal,Male,72,Christian,Software Engineer,High School,Divorced,05100902472,"058, Deshpande Chowk, Gandhidham-319410",Bengaluru Urban
520733,Tripti Gulati,Female,42,Christian,Retired,PUC,Married,8363909592,51/095 Patil Secunderabad 230392,Dakshina Kannada
520734,Mahika Puri,Male,61,Muslim,Doctor,Graduate,Married,+913063624231,"H.No. 580 Shankar, Ozhukarai 282956",Mysuru
520735,Ojasvi Lad,Female,29,Muslim,Retired,Primary,Widowed,+913564878722,"43/10 Samra Chowk, Jalgaon 318343",Bengaluru Urban
520736,Diya Nath,Male,23,Sikh,Student,Primary,Single,+915047615122,"H.No. 726, Som Marg, Nizamabad-337817",Bengaluru Urban
520737,Rohan Kala,Female,74,Jain,Business,Diploma,Widowed,+916788067108,H.No. 040 Wason Chowk Tadepalligudem 524614,Mysuru
520738,Jhalak Apte,Male,27,Muslim,Private Employee,Diploma,Widowed,6616399326,"H.No. 985, Chaudhry, Ulhasnagar 963079",Bengaluru Urban
520739,Parth Oommen,Male,18,Jain,Teacher,PUC,Widowed,04239526708,"95/21 Tella Chowk, Tadipatri-575007",Dakshina Kannada
520740,Laban Khare,Female,52,Christian,Driver,PUC,Single,+917064618558,"71/766, Sandal Zila, Alwar-494253",Mysuru
520741,Siya Lall,Male,19,Christian,Labourer,Post Graduate,Married,09403189435,"639 Hayre Ganj, Agartala-306231",Dakshina Kannada
520742,Om Kapadia,Female,54,Muslim,Software Engineer,Diploma,Married,4837273177,"03 Kothari Street, Bokaro 303207",Dakshina Kannada
520743,Omkaar Sathe,Male,74,Sikh,Software Engineer,High School,Divorced,7396296752,"H.No. 985, Natarajan Zila Raurkela Industrial Township 812258",Bengaluru Urban
520744,Harita Rege,Male,55,Sikh,Teacher,Post Graduate,Single,9547108211,"452, Basak Path, Kulti 800733",Dakshina Kannada
520745,Jhalak Gole,Female,27,Muslim,Private Employee,Primary,Divorced,4080488014,H.No. 98 Upadhyay Ganj Khammam-209606,Mysuru
520746,Arya Aurora,Female,35,Sikh,Engineer,Post Graduate,Married,03709417268,"887, Sodhi Path Karnal-635353",Dakshina Kannada
520747,Anita Batta,Male,61,Jain,Private Employee,Post Graduate,Single,+910988309877,35/529 Dey Nagar Hajipur-872322,Mysuru
520748,Vincent Mohan,Male,27,Buddhist,Teacher,High School,Divorced,+911693259208,"H.No. 192 Ramaswamy Chowk, Thrissur-977047",Bengaluru Urban
520749,Amaira Doctor,Male,63,Christian,Software Engineer,Graduate,Divorced,01214672089,"55/13, Prabhakar, Bhusawal 107485",Mysuru
520750,Hema Majumdar,Female,35,Christian,Software Engineer,Diploma,Widowed,0248776227,"H.No. 355, Lala Ganj, Hubli–Dharwad-850069",Dakshina Kannada
520751,Oviya Yogi,Female,61,Hindu,Police,Diploma,Married,06991152627,"H.No. 600, Ramakrishnan Road Kurnool 156264",Dakshina Kannada
520752,Champak Tata,Male,61,Muslim,Teacher,PUC,Single,05189606304,"00, Puri Marg Akola-003383",Bengaluru Urban
520753,Upasna Bail,Female,47,Jain,Police,Graduate,Single,+917083366066,011 Devan Nagar Gangtok 184750,Dakshina Kannada
520754,Meera Magar,Male,18,Hindu,Software Engineer,Primary,Single,+915047180081,144 Choudhury Street Bhilwara-751825,Bengaluru Urban
520755,Udarsh Lad,Male,75,Muslim,Police,Primary,Single,04773103278,"H.No. 12 Bahri Nagar, Narasaraopet-752645",Mysuru
520756,Dominic Dyal,Male,63,Buddhist,Farmer,Post Graduate,Divorced,+912089800439,"47, Wali Chowk, Dehri 344048",Mysuru
520757,Vincent Arora,Male,25,Hindu,Government Employee,High School,Single,02216327040,"H.No. 691, Brar Path, Silchar 227400",Bengaluru Urban
520758,Pushti Borah,Female,44,Christian,Engineer,Diploma,Widowed,+915233021221,"03/346, Ram Nagar, Machilipatnam 689011",Bengaluru Urban
520759,Naksh Bumb,Male,38,Muslim,Private Employee,High School,Widowed,02964379421,"061 Pal Marg, Gandhidham 321972",Dakshina Kannada
520760,Jyoti Pandya,Female,27,Buddhist,Software Engineer,High School,Widowed,+910664686628,"205, Gera Chowk Muzaffarnagar-097123",Bengaluru Urban
520761,Jackson Sanghvi,Male,36,Sikh,Government Employee,Diploma,Single,3838722855,"96/065, Deshpande Zila, Nadiad 438712",Mysuru
520762,Leela Kohli,Male,24,Sikh,Teacher,Primary,Divorced,02352073748,"H.No. 523 Ben Street, Bihar Sharif 395284",Dakshina Kannada
520763,Isaiah Bains,Female,21,Muslim,Government Employee,Graduate,Divorced,4879492859,"H.No. 99, Vora Zila Shivpuri-807283",Bengaluru Urban
520764,Dalbir Chanda,Female,46,Muslim,Doctor,Primary,Divorced,+915471308578,97 Bora Street Cuttack-981566,Dakshina Kannada
520765,Nisha Rastogi,Male,46,Sikh,Retired,Graduate,Married,05974249632,22 Pau Road Madanapalle 320368,Bengaluru Urban
520766,Sudiksha Chandran,Male,37,Buddhist,Engineer,Graduate,Married,07365560049,"H.No. 527, Sachdev Zila Karaikudi-374823",Bengaluru Urban
520767,Farhan Chander,Male,52,Christian,Police,Primary,Single,3033313024,707 Sunder Marg Sri Ganganagar-839327,Dakshina Kannada
520768,Frado Kala,Male,32,Sikh,Private Employee,Post Graduate,Divorced,05353364309,"10 Ravel Road, Jamalpur-012133",Bengaluru Urban
520769,Dipta Chaudhari,Male,30,Muslim,Software Engineer,Primary,Single,00803315439,"579 Dugar Street, Bareilly 546251",Mysuru
520770,Chaman Kar,Female,29,Jain,Business,Primary,Widowed,08373387093,"H.No. 36, Sarkar Ganj, Bijapur-937284",Bengaluru Urban
520771,Triya Zachariah,Male,68,Buddhist,Farmer,Graduate,Divorced,8095872840,"35/629, Manne Road, Panihati-838960",Bengaluru Urban
520772,Baghyawati Upadhyay,Male,62,Christian,Software Engineer,Primary,Single,07447421382,"H.No. 19, Banerjee Road, Tenali-065172",Mysuru
520773,Tarak Hegde,Female,42,Hindu,Engineer,Graduate,Single,+916621657078,"H.No. 931, Mody Marg Amritsar-702950",Bengaluru Urban
520774,Champak Peri,Male,64,Christian,Software Engineer,Post Graduate,Married,+917435650767,"H.No. 68, Talwar Street, Salem 976447",Dakshina Kannada
520775,Warjas Swamy,Female,37,Buddhist,Farmer,PUC,Divorced,4490089350,"H.No. 852 Morar Path, Raurkela Industrial Township-724926",Mysuru
520776,Rehaan Shan,Female,33,Christian,Engineer,Post Graduate,Married,0662143251,"468, Dasgupta Street, Coimbatore-085638",Dakshina Kannada
520777,Turvi Rastogi,Male,57,Buddhist,Labourer,High School,Single,1489162767,"82/56, Basu Ganj Motihari 511906",Bengaluru Urban
520778,Urvi Sharaf,Male,54,Christian,Business,Primary,Divorced,03273335955,"01 Mann Chowk, Rampur-710230",Dakshina Kannada
520779,Shivansh Deshpande,Female,50,Jain,Engineer,PUC,Single,3107967885,"777, Gala Chowk, Solapur-982433",Mysuru
520780,Zaid Bhatnagar,Male,57,Sikh,Doctor,Diploma,Married,06771762683,"423 Shah, Kolhapur 071583",Bengaluru Urban
520781,Omya Salvi,Female,55,Sikh,Student,Primary,Single,3769258221,H.No. 128 Swaminathan Varanasi-574079,Mysuru
520782,Tanay Sharma,Male,52,Muslim,Retired,Post Graduate,Married,+917214892796,"41, Buch Path Bilaspur 845881",Dakshina Kannada
520783,Tanvi Rana,Male,57,Muslim,Driver,Graduate,Divorced,05444186688,"27/783, Doctor Zila Mango 303648",Bengaluru Urban
520784,Hitesh Nagarajan,Male,45,Hindu,Doctor,High School,Widowed,+918513514844,"H.No. 58, Bhandari, Davanagere 605318",Dakshina Kannada
520785,Forum Mangat,Female,63,Buddhist,Government Employee,Graduate,Divorced,00244661922,"82, Handa Ganj Jabalpur-238908",Dakshina Kannada
520786,Manya Varty,Female,35,Buddhist,Driver,Graduate,Widowed,2144395093,"461, Chaudhuri Madurai-761511",Dakshina Kannada
520787,Libni Ramakrishnan,Male,65,Buddhist,Retired,High School,Divorced,+914328302414,"28/25, Pal Chowk, Orai-360067",Mysuru
520788,Fiyaz Bail,Male,62,Buddhist,Government Employee,High School,Divorced,+918402113556,"10/842, Patel Ganj, Bokaro 050463",Dakshina Kannada
520789,Upasna Nair,Female,39,Sikh,Student,PUC,Married,+913635571765,"47/56, Suri Ganj Bareilly 622080",Bengaluru Urban
520790,Ansh Wadhwa,Female,51,Buddhist,Retired,Post Graduate,Widowed,+915050135355,"38/352 Nagar Path, Dehradun 724710",Bengaluru Urban
520791,Darsh Sura,Female,69,Christian,Teacher,Primary,Single,02209057345,07 Kar Marg Patna-971974,Mysuru
520792,Kavya Balasubramanian,Female,49,Hindu,Teacher,Primary,Single,2157726149,"72 Tailor, Bihar Sharif-910112",Dakshina Kannada
520793,Mitali Tank,Female,59,Jain,Private Employee,High School,Single,+911229971817,H.No. 08 Mishra Chowk Panchkula 980826,Dakshina Kannada
520794,Daniel Narang,Male,35,Hindu,Doctor,Primary,Single,4819708918,"28/74 Thaman Chowk, Thanjavur-195527",Bengaluru Urban
520795,Anjali Buch,Male,68,Buddhist,Driver,Graduate,Widowed,00993362233,"45/663, Hayre Path, Aligarh-997248",Dakshina Kannada
520796,Saksham Bhavsar,Female,44,Buddhist,Retired,Diploma,Divorced,04013396725,58/31 Panchal Chowk Patiala 469279,Dakshina Kannada
520797,Vidhi Batta,Female,19,Sikh,Government Employee,Post Graduate,Married,06846466073,720 Zachariah Road Srikakulam-999526,Dakshina Kannada
520798,Kiaan Ahuja,Male,40,Sikh,Software Engineer,High School,Divorced,+915255399218,"H.No. 269 Sarkar Marg, Mirzapur 734577",Bengaluru Urban
520799,Vansha Mahal,Female,65,Muslim,Farmer,Primary,Married,05689471761,"H.No. 561, Rana Ganj, Mumbai-077057",Bengaluru Urban
520800,Unnati Anne,Male,19,Jain,Driver,Primary,Widowed,05382880333,"05/00, Bora Zila Kurnool-672666",Bengaluru Urban
520801,Yuvraj Walia,Male,30,Jain,Business,Primary,Single,4944539205,"H.No. 282 Padmanabhan Path, Bihar Sharif 116670",Bengaluru Urban
520802,Faqid Bera,Male,67,Hindu,Government Employee,Diploma,Married,+913446282428,"878, Gole Path Malda 716849",Bengaluru Urban
520803,Frado Pandey,Male,46,Muslim,Driver,Diploma,Single,2685538443,"02, Hayre Street Chandigarh 160531",Mysuru
520804,Anamika Hayre,Male,57,Muslim,Retired,Diploma,Widowed,4283674774,"214, Nayar Zila Cuttack-560254",Dakshina Kannada
520805,Rajeshri Chadha,Female,50,Christian,Student,Primary,Divorced,7595188419,"64/84, Sethi Path Hapur-456309",Mysuru
520806,Vasana Hora,Female,51,Jain,Student,Graduate,Widowed,+919192802761,H.No. 893 Nath Sangli-Miraj & Kupwad-647671,Mysuru
520807,Naveen Biswas,Male,47,Christian,Labourer,Diploma,Divorced,7911943418,"51/420, Khatri Path, Thanjavur 542358",Bengaluru Urban
520808,Kashish Bakshi,Male,24,Christian,Software Engineer,Primary,Married,+914434339685,"84, Ranganathan Chowk, Raurkela Industrial Township-331961",Dakshina Kannada
520809,Neel Narasimhan,Male,73,Sikh,Doctor,Diploma,Married,8488447614,"10/095, Mitra, Vadodara 674487",Mysuru
520810,Devika Sahni,Female,75,Jain,Engineer,Primary,Married,3866413939,57/97 Narain Chowk Lucknow 552765,Bengaluru Urban
520811,Vasana Agate,Male,67,Jain,Driver,Primary,Single,+918268569299,05/34 Nigam Road Guna-363999,Bengaluru Urban
520812,Harinakshi Barman,Male,73,Christian,Private Employee,Primary,Married,+915581520778,H.No. 193 Nanda Path Ambala 751409,Bengaluru Urban
520813,Jagat Chakrabarti,Male,71,Sikh,Business,Primary,Married,+916161467244,H.No. 61 Dugar Marg Kalyan-Dombivli-535309,Dakshina Kannada
520814,Hemani Prasad,Female,54,Jain,Driver,Diploma,Widowed,+919314531616,"47, Patla Ganj, Moradabad-254759",Bengaluru Urban
520815,Avni Dhillon,Female,44,Christian,Farmer,PUC,Widowed,06948292234,"06, Saini Zila, Kottayam 816119",Mysuru
520816,Omaja Purohit,Female,68,Christian,Police,Post Graduate,Widowed,6040333663,"95/61 Agrawal, Bhilai-167089",Dakshina Kannada
520817,Sachi Vig,Male,46,Buddhist,Software Engineer,PUC,Widowed,+911253086259,"65, Raman Street, Korba 322379",Mysuru
520818,Ishaan Gill,Female,27,Buddhist,Police,Post Graduate,Married,05753462206,66/320 Kumar Road Agra 567271,Bengaluru Urban
520819,Manan Chand,Female,46,Hindu,Student,High School,Single,+919969967179,"H.No. 68, Behl Road Indore 887159",Dakshina Kannada
520820,Mugdha Mohan,Male,30,Hindu,Private Employee,High School,Married,7888606678,"H.No. 533, Sahota Road, Bardhaman-969044",Mysuru
520821,Xalak Prakash,Male,28,Muslim,Software Engineer,Post Graduate,Divorced,00789816337,"53/056, Saraf Path, Kottayam-847521",Bengaluru Urban
520822,Christopher Bajwa,Female,51,Hindu,Business,Graduate,Married,+914811857552,157 Ram Road Patiala 866932,Dakshina Kannada
520823,Samuel Sodhi,Male,53,Muslim,Labourer,Graduate,Married,5769670257,"291, Sridhar Zila, Firozabad 498265",Dakshina Kannada
520824,Harini Tak,Female,18,Jain,Driver,PUC,Married,+911483973298,350 Dugar Chowk Ambarnath-680559,Bengaluru Urban
520825,Mugdha Baria,Male,63,Jain,Software Engineer,Post Graduate,Widowed,+911059998764,"31 Varma Zila, Sri Ganganagar 714021",Bengaluru Urban
520826,Warhi Dash,Male,22,Buddhist,Government Employee,Graduate,Single,3016283815,"25, Prabhu Circle, Patiala-121142",Dakshina Kannada
520827,Prisha Majumdar,Male,63,Buddhist,Software Engineer,High School,Widowed,09539924894,"88/28, Pai Street, Bettiah 654735",Dakshina Kannada
520828,Raagini Bassi,Female,32,Sikh,Retired,PUC,Single,09477204380,"05/55, Nigam Path, Ranchi 340758",Mysuru
520829,Ekansh Puri,Male,49,Jain,Police,Graduate,Divorced,09355888696,"H.No. 507, Ravel Zila Secunderabad-392003",Mysuru
520830,Mugdha Lall,Male,54,Muslim,Farmer,PUC,Married,+918545899383,"75/952, Bhat Street Sangli-Miraj & Kupwad 480081",Dakshina Kannada
520831,Bachittar Kumar,Female,73,Hindu,Software Engineer,High School,Widowed,8942223403,"351 Prabhu Street, Surat 750752",Dakshina Kannada
520832,Varenya Chhabra,Female,43,Hindu,Labourer,Post Graduate,Married,+916198675371,"16/95, Acharya Berhampur-154206",Dakshina Kannada
520833,Niharika Warrior,Male,34,Muslim,Private Employee,PUC,Divorced,1291145067,"H.No. 270 Borde Ganj, Warangal 867969",Mysuru
520834,Daksh Muni,Female,53,Jain,Private Employee,PUC,Married,5027061040,"447 Dhar Street, Moradabad 200552",Mysuru
520835,Kavya Seth,Male,53,Sikh,Labourer,Post Graduate,Divorced,01466039527,"01/55 Mall Nagar, Suryapet 299213",Bengaluru Urban
520836,Krishna Kapadia,Male,51,Muslim,Student,High School,Divorced,09751811236,"H.No. 726, Sule Circle, Saharanpur-600602",Bengaluru Urban
520837,Watika Dave,Male,57,Christian,Engineer,PUC,Single,07145088123,"91/751, Sawhney Circle, Karnal-391509",Dakshina Kannada
520838,Vrishti Doshi,Male,35,Muslim,Farmer,PUC,Single,09354525440,"H.No. 04, Patla Zila, Dehradun-508217",Mysuru
520839,Umang Ahluwalia,Female,33,Christian,Student,High School,Widowed,0334241968,"H.No. 297 Bhandari Path, Nadiad-734106",Dakshina Kannada
520840,Mitali Saxena,Female,42,Buddhist,Farmer,Primary,Single,+917438260569,"21/930 Ram Chowk, Madurai 703698",Bengaluru Urban
520841,Yashasvi Subramaniam,Male,62,Sikh,Doctor,High School,Widowed,+910790561215,"H.No. 64, Upadhyay Path, Shimla-136074",Dakshina Kannada
520842,Ayaan Mody,Female,41,Jain,Labourer,Graduate,Widowed,9999744173,"45/82, Sur Ganj, Gulbarga-338190",Bengaluru Urban
520843,Jason Butala,Female,35,Jain,Software Engineer,High School,Divorced,+912659973733,"37/39, Sood Circle, Raichur-047304",Bengaluru Urban
520844,Manthan Uppal,Male,36,Hindu,Labourer,Graduate,Single,07967420267,44 Roy Madurai-664512,Dakshina Kannada
520845,Jeremiah Gill,Female,30,Hindu,Driver,PUC,Single,+913471122941,"H.No. 863, Barad Road, Bhimavaram-301249",Mysuru
520846,Ishita Barman,Male,21,Sikh,Government Employee,Post Graduate,Divorced,02473972937,"78/83, Mann Circle Guntakal 067838",Bengaluru Urban
520847,Tanmayi Zacharia,Male,48,Christian,Doctor,Diploma,Divorced,09492918547,H.No. 903 Sur Path Panipat-287284,Dakshina Kannada
520848,Fariq Chahal,Male,34,Jain,Labourer,Post Graduate,Widowed,9504456659,"880, Mukhopadhyay Road, Bijapur 319063",Bengaluru Urban
